folder,id,display_name,description,type,units,domain,labels,calculation,commonly_used,forms
,mdhx_2300,Nasal Allergies or Sinus Problems,,choices,,"0=No, 1=Yes",,,,
,mdhx_2400,Frequent Tonsil or Sinus Infection,,choices,,"0=No, 1=Yes",,,,
,mdhx_2500,Dental Plates/Dentures,,choices,,"0=No, 1=Yes",,,,
,mdhx_2600,Head Injury Resulting in Loss of Consciousness,,choices,,"0=No, 1=Yes",,,,
,mdhx_2700,High Blood Pressure,,choices,,"0=No, 1=Yes",,,,
,mdhx_2800,High Cholesterol,,choices,,"0=No, 1=Yes",,,,
,mdhx_2900,Orthostatic Hypotension or Dizziness,,choices,,"0=No, 1=Yes",,,,
,mdhx_3000,Cardiovascular Problems,,choices,,"0=No, 1=Yes",,,,
,mdhx_3020,Type of Cardiovascular Problem,,choices,,"0=Arrhythmia, 1=Pacemaker, 2=Angina, 3=CAD, 4=MI, 5=Heart Valve Prob, 6=CHF, 7=Other, -55=Don't Know",,,,
,mdhx_3030,Type of Cardiovascular Problem - Other Details,,,,,,,,
,mdhx_3100,Pulmonary Problems,,choices,,"0=No, 1=Yes",,,,
,mdhx_3120,Type of Pulmonary Problem,,choices,,"0=Asthma, 1=COPD, 2=Other, -55=Don't Know",,,,
,mdhx_3130,Type of Pulmonary Problem - Other Details,,,,,,,,
,mdhx_3200,GI or Digestive Problems,,choices,,"0=No, 1=Yes",,,,
,mdhx_3220,Type of GI or Digestive Problem,,choices,,"0=GERD, 1=IBS, 2=Other, -55=Don't Know",,,,
,mdhx_3230,Type of GI or Digestive - Other Details,,,,,,,,
,mdhx_3300,Diabetes,,choices,,"0=No, 1=Yes",,,,
,mdhx_3400,Seizure,,choices,,"0=No, 1=Yes",,,,
,mdhx_3500,Neurologic or Neuromuscular DX,,choices,,"0=No, 1=Yes",,,,
,mdhx_3600,Peripheral Neuropathy,,choices,,"0=No, 1=Yes",,,,
,mdhx_3700,Cold Hands/Feet,,choices,,"0=No, 1=Yes",,,,
,mdhx_3800,Thyroid Problems,,choices,,"0=No, 1=Yes",,,,
,mdhx_3900,Anemia,,choices,,"0=No, 1=Yes",,,,
,mdhx_4000,Cancer,,choices,,"0=No, 1=Yes",,,,
,mdhx_4100,Glaucoma,,choices,,"0=No, 1=Yes",,,,
,mdhx_4200,Blindness,,choices,,"0=No, 1=Yes",,,,
,mdhx_4300,Chronic Pain,,choices,,"0=No, 1=Yes",,,,
,mdhx_4320,Chronic Pain - Description,,,,,,,,
,mdhx_4400,Back/Neck Problems,,choices,,"0=No, 1=Yes",,,,
,mdhx_4500,Fibromyalgia,,choices,,"0=No, 1=Yes",,,,
,mdhx_4600,Chronic Fatigue Syndrome,,choices,,"0=No, 1=Yes",,,,
,mdhx_4700,Erectile Dysfunction,,choices,,"0=No, 1=Yes",,,,
,mdhx_4800,Anxiety Disorders,,choices,,"0=No, 1=Yes",,,,
,mdhx_4820,Anxiety Disorders - Description,,,,,,,,
,mdhx_4900,Major Depression,,choices,,"0=No, 1=Yes",,,,
,mdhx_5000,ADD/ADHD,,choices,,"0=No, 1=Yes",,,,
,mdhx_5100,Other Condition,,choices,,"0=No, 1=Yes",,,,
,mdhx_5120,Other - Description,,,,,,,,
,mdhx_5200,OCD,,,,,,,,
,mdhx_5300,PTSD,,,,,,,,
,mdhx_5400,Bi-polar,,choices,,"0=No, 1=Yes",,,,
,mdhx_5500,Trigger for Sleep Disorder,Is there an event that triggered your sleep problems? ,choices,,"0=No, 1=Yes",,,,
,mdhx_5510,Trigger - Other Description (Sleep Problem Other),Is there an event that triggered your sleep problems? Describe.,,,,,,,
,mdhx_5600,Sleep Aids at Least Once per Week,Do you take a sleeping aid once a week or more?,choices,,"0=No, 1=Yes",insomnia,,,
,mdhx_5610,Sleep Aids at Least Once per Week - List,Do you take a sleeping aid once a week or more? Please provide the list,,,,insomnia,,,
,mdhx_5700,High blood pressure/hypertension,,choices,,"0=No, 1=Yes",,,,
,mdhx_5710,Chronic heart failure (CHF),,choices,,"0=No, 1=Yes",,,,
,mdhx_5720,Other cardiovascular/heart problems,,choices,,"0=No, 1=Yes",,,,
,mdhx_5730,Type of cardiovascular problems/surgeries,,choices,,"0=Orthostatic hypotension 
1=Atrial fibrillation 
2=Pacemaker
3=Coronary artery disease (CAD) / angina pectoris
4=Myocardial infarction 
5=Heart valve problems
6=Thrombosis/Embolism 
7=Cardiac surgeries
8=Other",,,,
,mdhx_5740,Cardiovascular problems - Other Description,,,,,,,,
,mdhx_5750,Type of cardiovascular surgeries,,choices,,"0=Heart bypass surgery (for example CABG)
1=Carotid artery surgery (stents, bypass)
2=Valve replacement
3=Other
-55=Don’t know",,,,
,mdhx_5760,Cardiovascular surgeries - Other Description,,,,,,,,
,mdhx_5800,Asthma,,choices,,"0=No, 1=Yes",,,,
,mdhx_5810,COPD,,choices,,"0=No, 1=Yes",,,,
,mdhx_5820,Other pulmonary problems/surgeries,,choices,,"0=No, 1=Yes",,,,
,mdhx_5830,Type of pulmonary problems,,choices,,"0=Pulmonary hypertension
1=Pulmonary embolism 
2=Other",,,,
,mdhx_5840,Pulmonary problems - Other Description,,,,,,,,
,mdhx_5900,Allergies/simus problems,,choices,,"0=No, 1=Yes",,,,
,mdhx_5910,Tonsils/Adenoids removed,,choices,,"0=No, 1=Yes",,,,
,mdhx_5920,"Nose, Jaw, or sleep apnea surgery",,choices,,"0=No, 1=Yes",,,,
,mdhx_5930,Type of ENT surgeries,,choices,,"0=Nasal surgery (e.g., septoplasty, inferior turbinate reduction)
1=Radiofrequency ablation (RFA) of the turbinates or turbinectomy 
2=Uvulopalatopharyngoplasty (UPPP) or Laser Assisted Uvulopalatoplasty (LAUP)
3=Maxillomandibular osteotomy or Advancement (MMO or MMA) or surgery on one or both jaws
4=Hypoglossal nerve stimulation (HGNS)
5=Genio Tubercle or Glossus Advancement (GGA) or Hyoid suspension 
6=Glossectomy or frenectomy 
7=Other 
-55=Don’t know",,,,
,mdhx_5940,ENT Surgeries - Other Description,,,,,,,,
,mdhx_5950,Other ENT problems or surgeries,,choices,,"0=No, 1=Yes",,,,
,mdhx_5960,Type of ENT problem,,choices,,"0=Freq tonsil infection
1=Freq sinus infection
2=Nose/jaw fracture
3=Other",,,,
,mdhx_5970,Type ENT problem - Other Description,,,,,,,,
,mdhx_6000,Dental issues/work,,choices,,"0=No, 1=Yes",,,,
,mdhx_6010,Type of Dental Issues/Work,,choices,,"0=Orthodontics
1=Wisdom removed
2=Dental plates/dentures 
3=TMJ
4=Limited opening of your jaw
5=Under-bite 
6=Over-bite
7=Tongue thrust
8=Other ",,,,
,mdhx_6020,Type of Orthodontics,,choices,,"0=Permanent teeth extracted
1=Palate expander ",,,,
,mdhx_6030,Remove dentures while sleep,,choices,,"0=No, 1=Yes",,,,
,mdhx_6040,Type Dental issues - Other Description,,,,,,,,
,mdhx_6100,Gastro-intestinal/digestive problems or surgery ,,choices,,"0=No, 1=Yes",,,,
,mdhx_6110,Type of GI problems or surgery ,,choices,,"0=GERD
1=IBS
2=Gallstones / gall bladder stone
3=Cholecystectomy
4=Liver disease
5=Other ",,,,
,mdhx_6120,Liver Disease Description,,,,,,,,
,mdhx_6130,Type GI problems - Other Description,,,,,,,,
,mdhx_6200,Neurological problems,,choices,,"0=No, 1=Yes",,,,
,mdhx_6210,Type of Neurological problems,,choices,,"0=Stroke
1=Alzheimer’s dementia
2=Parkinson’s disease/Lewy body dementia
3=Any head injury resulting in loss of consciousness
4=Epilepsy
5=Neuromuscular disease 
6=Peripheral neuropathy
7=Other",,,,
,mdhx_6220,Neuromuscular Disease Description,,,,,,,,
,mdhx_6230,Type Neurological problems - Other Description,,,,,,,,
,mdhx_6300,High cholesterol,,choices,,"0=No, 1=Yes",,,,
,mdhx_6310,Diabetes Type 2,,choices,,"0=No, 1=Yes",,,,
,mdhx_6320,Metabolic/Hormone/Endocrine problems,,choices,,"0=No, 1=Yes",,,,
,mdhx_6330,Type of Metabolic/Hormone/Endocrine problems,,choices,,"0=High triglyceride level
1=Thyroid problems
2=Iron deficiency
3=Other ",,,,
,mdhx_6340,Thyroid Problem Description,,,,,,,,
,mdhx_6350,Type Metabolic/Hormone/Endocrine problems - Other Description,,,,,,,,
,mdhx_6400,Urinary / kidney problems,,choices,,"0=No, 1=Yes",,,,
,mdhx_6410,Type of Urinary / kidney problems,,choices,,"0=Urinary incontinence
1=Benign prostate hyperplasia
2=Chronic kidney disease / failure
3=Other ",,,,
,mdhx_6420,Undergoing dialysis,,choices,,"0=No, 1=Yes",,,,
,mdhx_6430,Type Urinary / kidney problems - Other Description,,,,,,,,
,mdhx_6500,Pain/Fatigue problems ,,choices,,"0=No, 1=Yes",,,,
,mdhx_6510,Type of Pain/Fatigue problems ,,choices,,"0=Chronic pain
1=Back and/or neck pain
2=Frequent headaches / migraines
3=Fibromyalgia
4=Chronic fatigue syndrome 
5=Other",,,,
,mdhx_6520,Chronic pain - Description,,,,,,,,
,mdhx_6530,Type of Headache,,choices,,"0=Tension headache
1=Migraine without warning or aura
2=Migraine with warning or aura
3=Other",,,,
,mdhx_6540,Type of headache - Other Description,,,,,,,,
,mdhx_6550,Type of Pain/Fatigue problems - Other Description,,,,,,,,
,mdhx_6600,Psychiatric/mental health problems,,choices,,"0=No, 1=Yes",,,,
,mdhx_6610,Type of Psychiatric/mental health problems,,choices,,"0=Anxiety disorders (generalized anxiety, panic attacks)
1=Obsessive compulsive disorder (OCD)
2=Post traumatic stress disorder (PTSD)
3=Major depression 
4=Bi-polar disorder
5=Psychosis (Schizophrenia)
6=Attention deficit disorder (ADD)/Attention-deficit/hyperactivity disorder (ADHD)
7=Eating Disorder
8=Other",,,,
,mdhx_6620,Type of anxiety disorder,,choices,,"0=Panic disorder/attack
1=Social anxiety disorder
2=Generalized anxiety disorder",,,,
,mdhx_6630,Type of bipolar,,choices,,"0=Bipolar I
1=Bipolar II
-55=Don’t Know",,,,
,mdhx_6640,Type of eating disorder,,choices,,"0=Anorexia nervosa
1=Bulimia nervosa
2=Binge eating disorder
3=Other",,,,
,mdhx_6650,Type of eating disorder - Other Description,,,,,,,,
,mdhx_6660,Type of psychiatric/mental health problems - Other Description,,,,,,,,
,mdhx_6700,Other Medical Problems or Surgeries,,choices,,"0=No, 1=Yes",,,,
,mdhx_6710,Type of medical problems,,choices,,"0=Cancer
1=Glaucoma
2=Blindness
3=Tinnitus (perception of noise or ringing in the ear)
4=Autoimmune disease (e.g. Diabetes Type 1, Rheumatoid Arthritis, Multiple Sclerosis, Lupus, Psoriasis, etc.)
5=Hematologic diseases
6=Erectile dysfunction
7=Other surgeries
8=Other conditions not listed above",,,,
,mdhx_6720,Type of cancer,,choices,,"0=Lung cancer
1=Breast cancer
2=Prostate cancer
3=Colon cancer
4=Rectal cancer
5=Other cancer",,,,
,mdhx_6730,Type of cancer - Other Description,,,,,,,,
,mdhx_6740,Type of autoimmune disease,,choices,,"0=Diabetes Type 1
1=Rheumatoid Arthritis
2=Hashimoto thyroiditis
3=Graves disease 
4=Multiple sclerosis (MS) 
5=Systemic Lupus Erythematosus (Lupus)
6=Psoriasis
7=Guillain barré syndrome
8=Inflammatory Bowel Disease (Crohn’s Disease and Ulcerative Colitis)
9=Other",,,,
,mdhx_6750,Type of autoimmune disease - Other Description,,,,,,,,
,mdhx_6760,Type of hematologic disease,,choices,,"0= Anemia (Iron deficiency, Vit. B 12 deficiency, etc.)
1= Blood cancer (Lymphoma, Leukemia, Myeloma, etc)
2= Coagulation, Purpura, or other hemorrhagic condition (Factor V Leiden, Hemophilia, Von Willebrand disease, Antiphospholipid syndrome, Protein S or C deficiency, etc.)",,,,
,mdhx_6770,Type of anemia - Other Description,,,,,,,,
,mdhx_6780,Type of blood cancer- Other Description,,,,,,,,
,mdhx_6790,Type of hemorrhagic condition - Other Description,,,,,,,,
,mdhx_6800,Other surgeries - Description,,,,,,,,
,mdhx_6810,Other conditions - Description,,,,,,,,
,mdhx_6900,Have you ever had genetic testing performed?,Have you ever had genetic testing performed?,choices,,"0=No, 1=Yes",,,,
,mdhx_6910,Was test done through your doctor or through a company like 23andMe,Was test done through your doctor or through a company like 23andMe,choices,,"0=Doctor, 1=Company",,,,
,mdhx_6920,Genetic testing company - Description,Was test done through your doctor or through a company like 23andMe? Other (describe),,,,,,,
,pap_0100,Fall asleep before your mask/ PAP is on,,choices,,"0=Rarely/Never, 1=Occasionally, 2=Frequently",,,,
,pap_0200,Remove your mask unknowingly while sleeping,,choices,,"0=Rarely/Never, 1=Occasionally, 2=Frequently",,,,
,pap_0300,Forget to put mask on after bathroom,,choices,,"0=Rarely/Never, 1=Occasionally, 2=Frequently",,,,
,pap_0400,Forget to use your PAP with naps,,choices,,"0=Rarely/Never, 1=Occasionally, 2=Frequently, -44=I don't nap",,,,
,pap_0500,Forget to take your PAP when you travel,,choices,,"0=Rarely/Never, 1=Occasionally, 2=Frequently, -44=I rarely travel",,,,
,pap_1000,How often do you have nasal congestion/runny nose,,choices,,"0=Never/rarely, 1=Occasionally, 2=Frequently",,,,
,pap_1100,How often do you have a dry mouth/throat,,choices,,"0=Never/rarely, 1=Occasionally, 2=Frequently",,,,
,pap_0700,Does your PAP have a heated tube?,,choices,,"0=No, 1=Yes, -55=Don't Know",,,,
,pap_0600,Do you use a heated humidifier,,choices,,"0=No, 1=Yes, -55=Don't Know",,,,
,pap_0800,How often do you use your heated humidifier,,choices,,"0=Nightly, 1=Most nights, 2=Inconsistently",,,,
,pap_0900,What is the heated humidifier setting,,,,,,,,
,pap_0901,What is the heated humidifier setting - Off/Don't Know,,choices,,"0=Off, -55=Don't Know",,,,
,pap_1200,How often do you get water in my tubing/ mask,,choices,,"0=Never/rarely, 1=Occasionally, 2=Frequently",,,,
,pap_1300,My current mask type,,choices,,"0=Nasal pillows, 1=Nasal mask, 2=Full face mask, -55=Don't Know",,,,
,pap_1400,My mask size,,choices,,"0=Petite, 1=Extra small,2=Small, 3=Wide, 4=Medium, 5=Large, 6=Extra large, 7=Other, -55=Don't Know",,,,
,pap_1410,My mask size - Other Details,,,,,,,,
,pap_1500,The name of my mask,,choices,,-55=Don't know,,,,
,pap_1501,The name of my mask - Don't Know,,choices,,"0=No, 1=Yes, if Yes, cpap_1500=-55",,,,
,pap_1600,When was the last time you replaced your mask,,choices,,"0=Less than a month ago, 1= In the last 1-3 months, 2=In the last 3-6 months, 3=In the last 6-12 months, 4=More than a year ago",,,,
,pap_1700,When was the last time you checked or changed your filters,,choices,,"0=Less than a month ago, 1= In the last 1-3 months, 2=In the last 3-6 months, 3=In the last 6-12 months, 4=More than a year ago",,,,
,pap_1800,When was the last time you checked or changed your tube,,choices,,"0=Less than a month ago, 1= In the last 1-3 months, 2=In the last 3-6 months, 3=In the last 6-12 months, 4=More than a year ago",,,,
,pap_1900,How do you feel about your current mask,,choices,,"0=Like mask and want to stay with same style, 1= Like mask, but want to look at others, 2=Do not like my mask",,,,
,pap_2000,What problems do you experience with your current mask?,,choices,,"0=Frequent mask air leakage, 1=Frequently wakes me up, 2=Occasional mask air leakage, 3=Noisy, 4=Frequently have to adjust and fuss with the mask, 5=Pressure on nasal bridge or nostrils, 6=Trouble with the air pressure (too high or low), 7=Water condensation in the mask, 8=Skin irritation, 9=Causes gas or bloating, 10=Uncomfortable, 11=I wish I could wear glasses with it, 12=Eye irritation, 13=My bed partner complains about it, 14=Difficult for me to put on and take off, 15=I need a different size, 16=Nose bleeds, 17=Other",,,,
,pap_2010,Problems with mask - Other Details,,,,,,,,
,pap_2100,Do you use a chin strap  ,,choices,,"0=Never/rarely, 1=Occasionally, 2=Frequently",,,,
,pap_2200,What improvements have you experienced on PAP?  ,,choices,,"0=Have not experienced any improvement, 1=Less choking/gasping in my sleep, 2=Snore less or not at all, 3=Sleep quality is better, 4=Nasal congestion/ allergies are better, 5=Not napping or dozing off as often, 6=Memory, concentration and focus are better, 7=Wake up less often during the night, 8=Fewer headaches when I wake up, 9=Have more energy, 10=Blood pressure is better, 11=Do not toss & turn/move in my sleep as much, 12=GERD (reflux/ heartburn) is better, 13=More alert during the day, 14=Feel more refreshed when I wake up, 15=Go to the bathroom less often at night, 16=Less sleepy during the day, 17=Mood is better, 18=Other",,,,
,pap_2210,Improvements - Other Details,,,,,,,,
,nose_0100,Nasal congestion or stuffiness,"Over the past ONE month, how much of a problem were the following conditions for you?",choices,,"0=Not a Problem, 1=Very Mild Problem, 2=Moderate Problem, 3=Fairly Bad Problem, 4=Severe Problem",,,,
,nose_0200,Nasal blockage or obstruction,"Over the past ONE month, how much of a problem were the following conditions for you?",choices,,"0=Not a Problem, 1=Very Mild Problem, 2=Moderate Problem, 3=Fairly Bad Problem, 4=Severe Problem",,,,
,nose_0300,Trouble breathing through nose,"Over the past ONE month, how much of a problem were the following conditions for you?",choices,,"0=Not a Problem, 1=Very Mild Problem, 2=Moderate Problem, 3=Fairly Bad Problem, 4=Severe Problem",,,,
,nose_0400,Trouble sleeping,"Over the past ONE month, how much of a problem were the following conditions for you?",choices,,"0=Not a Problem, 1=Very Mild Problem, 2=Moderate Problem, 3=Fairly Bad Problem, 4=Severe Problem",insomnia,,,
,nose_0500,Unable to get enough air through nose during exercise or exertion,"Over the past ONE month, how much of a problem were the following conditions for you?",choices,,"0=Not a Problem, 1=Very Mild Problem, 2=Moderate Problem, 3=Fairly Bad Problem, 4=Severe Problem",,,,
,nose_0600,NOSE Total Score,"Over the past ONE month, how much of a problem were the following conditions for you?",choices,,"0=No Problem, 20=Worst possible problem with nasal obstruction",,NOSE Total = (_0100+_0200+_0300+_0400+_0500)*5,,
,med_0100,No medication,Please list all of your current prescription and non-prescription medications (including vitamins and nutritional and herbal supplements): I am not currently taking any type of medication. ,choices,,"0=unchecked, 1=checked",,,,
,med_0200,Name of Medication,Please list all of your current prescription and non-prescription medications (including vitamins and nutritional and herbal supplements): Name of medication,,,,,,,
,med_0400,Medication Frequency,How often do you take this medication?,choices,,"0=Daily, 1=As Needed",,,,
,med_0500,Medication Dose,Please list all of your current prescription and non-prescription medications (including vitamins and nutritional and herbal supplements): Dose,choices,varies,-55=Don't know,,,,
,med_0501,Medication Dose / Don't Know,Please list all of your current prescription and non-prescription medications (including vitamins and nutritional and herbal supplements): Don't know the dose,choices,,"0=No, 1=Yes, if Yes, med_0500=-55",,,,
,famhx_0100,Family History of Insomnia,"Have any blood relatives in your immediate family (which includes brother/sister, father/mother, son/daughter) had any of the following? Insomnia",choices,,"0=No, 1=Yes, -55=Don't Know",,,,
,famhx_0110,Insomnia Relations,"Have any blood relatives in your immediate family (which includes brother/sister, father/mother, son/daughter) had any of the following? Insomnia",choices,,"0=Mother, 1=Father, 2=Sibling, 3=Child, 4=Half-sibling",,,,
,famhx_0110_1,Insomnia Relations,,choices,,"0=Mother, 1=Father, 2=Sibling, 3=Child",,,,
,famhx_0200,Family Hx OSA,"Have any blood relatives in your immediate family (which includes brother/sister, father/mother, son/daughter) had any of the following? Sleep Apnea",choices,,"0=No, 1=Yes, -55=Don't Know",,,,
,famhx_0210,OSA Relations,"Have any blood relatives in your immediate family (which includes brother/sister, father/mother, son/daughter) had any of the following? Sleep Apnea",choices,,"0=Mother, 1=Father, 2=Sibling, 3=Child, 4=Half-sibling",,,,
,famhx_0210_1,OSA Relations,,choices,,"0=Mother, 1=Father, 2=Sibling, 3=Child",,,,
,famhx_0300,Family Hx Narcolepsy,"Have any blood relatives in your immediate family (which includes brother/sister, father/mother, son/daughter) had any of the following? Narcolepsy",choices,,"0=No, 1=Yes, -55=Don't Know",,,,
,famhx_0310,Narcolepsy Relations,"Have any blood relatives in your immediate family (which includes brother/sister, father/mother, son/daughter) had any of the following? Narcolepsy",choices,,"0=Mother, 1=Father, 2=Sibling, 3=Child, 4=Half-sibling",,,,
,famhx_0310_1,Narcolepsy Relations,,choices,,"0=Mother, 1=Father, 2=Sibling, 3=Child",,,,
,famhx_0400,Family Hx RLS,"Have any blood relatives in your immediate family (which includes brother/sister, father/mother, son/daughter) had any of the following? Restless Leg Syndrome",choices,,"0=No, 1=Yes, -55=Don't Know",,,,
,famhx_0410,RLS Relations,"Have any blood relatives in your immediate family (which includes brother/sister, father/mother, son/daughter) had any of the following? Restless Leg Syndrome",choices,,"0=Mother, 1=Father, 2=Sibling, 3=Child, 4=Half-sibling",,,,
,famhx_0410_1,RLS Relations,,choices,,"0=Mother, 1=Father, 2=Sibling, 3=Child",,,,
,famhx_0500,Family Hx other,"Have any blood relatives in your immediate family (which includes brother/sister, father/mother, son/daughter) had any of the following? Other sleep disorder",choices,,"0=No, 1=Yes, -55=Don't Know",,,,
,famhx_0510,Other Relations,"Have any blood relatives in your immediate family (which includes brother/sister, father/mother, son/daughter) had any of the following? Other sleep disorder",choices,,"0=Mother, 1=Father, 2=Sibling, 3=Child, 4=Half-sibling",,,,
,famhx_0510_1,Other Relations,,choices,,"0=Mother, 1=Father, 2=Sibling, 3=Child",,,,
,famhx_0520,Descript of other,"Have any blood relatives in your immediate family (which includes brother/sister, father/mother, son/daughter) had any of the following? Other sleep disorder (describe)",,,,,,,
,famhx_0600,Family Hx Sleepwalking,"Have any blood relatives in your immediate family (which includes brother/sister, father/mother, son/daughter) had any of the following? Sleepwalking",choices,,"0=No, 1=Yes, -55=Don't Know",,,,
,famhx_0610,Sleepwalking Relations,"Have any blood relatives in your immediate family (which includes brother/sister, father/mother, son/daughter) had any of the following? Sleepwalking",choices,,"0=Mother, 1=Father, 2=Sibling, 3=Child, 4=Half-sibling",,,,
